date,state,fips,cases,deaths
18-12-2020,North Carolina,37,468195,6172
18-12-2020,North Dakota,38,89563,1231
18-12-2020,Northern Mariana Islands,69,115,2
18-12-2020,Ohio,39,605862,7967
18-12-2020,Oklahoma,40,251760,2161
18-12-2020,Oregon,41,100309,1306
18-12-2020,Pennsylvania,42,544417,13664
18-12-2020,Puerto Rico,72,99747,1333
18-12-2020,Rhode Island,44,77812,1625
18-12-2020,South Carolina,45,267076,4872
18-12-2020,South Dakota,46,93772,1330
18-12-2020,Tennessee,47,490304,5897
18-12-2020,Texas,48,1570679,25608
18-12-2020,Utah,49,246562,1140
18-12-2020,Vermont,50,6243,107
18-12-2020,Virgin Islands,78,1900,23
18-12-2020,Virginia,51,299388,4598
18-12-2020,Washington,53,224594,3168
18-12-2020,West Virginia,54,69751,1091
18-12-2020,Wisconsin,55,486364,4635
18-12-2020,Wyoming,56,41359,351
19-12-2020,Alabama,1,319904,4389
19-12-2020,Alaska,2,43468,177
19-12-2020,Arizona,4,450807,7956
19-12-2020,Arkansas,5,200114,3191
19-12-2020,California,6,1847031,22651
19-12-2020,Colorado,8,308350,4400
19-12-2020,Connecticut,9,162782,5581
19-12-2020,Delaware,10,50136,858
19-12-2020,District of Columbia,11,26342,730
19-12-2020,Florida,12,1193157,20472
19-12-2020,Georgia,13,562479,10054
19-12-2020,Guam,66,8167,120
19-12-2020,Hawaii,15,20089,279
19-12-2020,Idaho,16,129334,1280
19-12-2020,Illinois,17,896003,16326
19-12-2020,Indiana,18,460766,7338
19-12-2020,Iowa,19,266959,3533
19-12-2020,Kansas,20,203650,2341
19-12-2020,Kentucky,21,243047,2637
19-12-2020,Louisiana,22,282434,6994
19-12-2020,Maine,23,18739,292
19-12-2020,Maryland,24,248924,5412
19-12-2020,Massachusetts,25,319270,11657
19-12-2020,Michigan,26,494847,12066
19-12-2020,Minnesota,27,394694,4839
19-12-2020,Mississippi,28,192111,4390
19-12-2020,Missouri,29,384522,5236
19-12-2020,Montana,30,76708,864
19-12-2020,Nebraska,31,156433,1505
19-12-2020,Nevada,32,202164,2754
19-12-2020,New Hampshire,33,35609,650
19-12-2020,New Jersey,34,429325,18173
19-12-2020,New Mexico,35,128930,2155
19-12-2020,New York,36,841946,35897
19-12-2020,North Carolina,37,473691,6222
19-12-2020,North Dakota,38,89794,1237
19-12-2020,Northern Mariana Islands,69,115,2
19-12-2020,Ohio,39,614429,8031
19-12-2020,Oklahoma,40,255868,2189
19-12-2020,Oregon,41,101814,1340
19-12-2020,Pennsylvania,42,553424,13869
19-12-2020,Puerto Rico,72,100826,1342
19-12-2020,Rhode Island,44,77812,1625
19-12-2020,South Carolina,45,270537,4895
19-12-2020,South Dakota,46,94336,1350
19-12-2020,Tennessee,47,494497,5953
19-12-2020,Texas,48,1584055,25841
19-12-2020,Utah,49,248970,1148
19-12-2020,Vermont,50,6343,108
19-12-2020,Virgin Islands,78,1910,23
19-12-2020,Virginia,51,302972,4643
19-12-2020,Washington,53,226551,3169
19-12-2020,West Virginia,54,71215,1122
19-12-2020,Wisconsin,55,490679,4724
19-12-2020,Wyoming,56,41488,351
20-12-2020,Alabama,1,322452,4389
20-12-2020,Alaska,2,43649,176
20-12-2020,Arizona,4,453601,7971
20-12-2020,Arkansas,5,201650,3237
20-12-2020,California,6,1889914,22736
20-12-2020,Colorado,8,310522,4420
20-12-2020,Connecticut,9,162782,5581
20-12-2020,Delaware,10,50616,862
20-12-2020,District of Columbia,11,26601,737
20-12-2020,Florida,12,1201558,20567
20-12-2020,Georgia,13,567654,10056
20-12-2020,Guam,66,8171,120
20-12-2020,Hawaii,15,20291,280
20-12-2020,Idaho,16,130039,1284
20-12-2020,Illinois,17,901924,16407
20-12-2020,Indiana,18,467258,7404
20-12-2020,Iowa,19,267329,3589
20-12-2020,Kansas,20,203674,2341
20-12-2020,Kentucky,21,244784,2665
20-12-2020,Louisiana,22,286145,7042
20-12-2020,Maine,23,18946,292
20-12-2020,Maryland,24,251069,5448
20-12-2020,Massachusetts,25,323531,11717
20-12-2020,Michigan,26,495023,12066
20-12-2020,Minnesota,27,397378,4909
20-12-2020,Mississippi,28,194333,4409
20-12-2020,Missouri,29,386259,5262
20-12-2020,Montana,30,77170,865
20-12-2020,Nebraska,31,157171,1515
20-12-2020,Nevada,32,204227,2786
20-12-2020,New Hampshire,33,36542,656
20-12-2020,New Jersey,34,434500,18194
20-12-2020,New Mexico,35,129993,2171
20-12-2020,New York,36,851400,36017
20-12-2020,North Carolina,37,479875,6259
20-12-2020,North Dakota,38,90045,1237
20-12-2020,Northern Mariana Islands,69,115,2
20-12-2020,Ohio,39,622806,8047
20-12-2020,Oklahoma,40,260838,2212
20-12-2020,Oregon,41,102930,1341
20-12-2020,Pennsylvania,42,560002,13964
20-12-2020,Puerto Rico,72,102048,1368
20-12-2020,Rhode Island,44,77812,1625
20-12-2020,South Carolina,45,273406,4935
20-12-2020,South Dakota,46,94727,1361
20-12-2020,Tennessee,47,505880,6007
20-12-2020,Texas,48,1591885,25948
20-12-2020,Utah,49,250964,1155
20-12-2020,Vermont,50,6443,111
20-12-2020,Virgin Islands,78,1921,23
20-12-2020,Virginia,51,306848,4650
20-12-2020,Washington,53,227049,3170
20-12-2020,West Virginia,54,72342,1128
20-12-2020,Wisconsin,55,492724,4745
20-12-2020,Wyoming,56,41662,351
21-12-2020,Alabama,1,324832,4389
21-12-2020,Alaska,2,43801,176
21-12-2020,Arizona,4,461345,7972
21-12-2020,Arkansas,5,203107,3295
21-12-2020,California,6,1933169,22980
21-12-2020,Colorado,8,312713,4432
21-12-2020,Connecticut,9,167377,5676
21-12-2020,Delaware,10,51056,871
21-12-2020,District of Columbia,11,26740,742
21-12-2020,Florida,12,1212573,20679
21-12-2020,Georgia,13,571301,10072
21-12-2020,Guam,66,8180,121
21-12-2020,Hawaii,15,20423,280
21-12-2020,Idaho,16,131468,1305
21-12-2020,Illinois,17,906917,16530
21-12-2020,Indiana,18,471124,7438
21-12-2020,Iowa,19,268736,3589
21-12-2020,Kansas,20,207933,2448
21-12-2020,Kentucky,21,247243,2701
21-12-2020,Louisiana,22,287261,7107
21-12-2020,Maine,23,19285,293
21-12-2020,Maryland,24,253345,5471
21-12-2020,Massachusetts,25,327374,11759
21-12-2020,Michigan,26,499988,12146
21-12-2020,Minnesota,27,399370,4931
21-12-2020,Mississippi,28,195500,4411
21-12-2020,Missouri,29,390512,5291
21-12-2020,Montana,30,77456,881
21-12-2020,Nebraska,31,158119,1540
21-12-2020,Nevada,32,206195,2801
21-12-2020,New Hampshire,33,37388,656
21-12-2020,New Jersey,34,437671,18223
21-12-2020,New Mexico,35,130808,2180
21-12-2020,New York,36,860856,36147
21-12-2020,North Carolina,37,484513,6285
21-12-2020,North Dakota,38,90127,1239
21-12-2020,Northern Mariana Islands,69,116,2
21-12-2020,Ohio,39,629354,8122
21-12-2020,Oklahoma,40,263434,2218
21-12-2020,Oregon,41,103880,1351
21-12-2020,Pennsylvania,42,569413,14021
21-12-2020,Puerto Rico,72,102464,1382
21-12-2020,Rhode Island,44,80231,1670
21-12-2020,South Carolina,45,275733,4962
21-12-2020,South Dakota,46,95074,1381
21-12-2020,Tennessee,47,515145,6072
21-12-2020,Texas,48,1608768,26164
21-12-2020,Utah,49,252783,1163
21-12-2020,Vermont,50,6534,111
21-12-2020,Virgin Islands,78,1921,23
21-12-2020,Virginia,51,310890,4654
21-12-2020,Washington,53,230642,3186
21-12-2020,West Virginia,54,73337,1129
21-12-2020,Wisconsin,55,494353,4754
21-12-2020,Wyoming,56,42118,351
22-12-2020,Alabama,1,329811,4452
22-12-2020,Alaska,2,44241,186
22-12-2020,Arizona,4,470351,8133
22-12-2020,Arkansas,5,205048,3338
22-12-2020,California,6,1968541,23254
22-12-2020,Colorado,8,315397,4464
22-12-2020,Connecticut,9,168960,5703
22-12-2020,Delaware,10,51623,872
22-12-2020,District of Columbia,11,26900,744
22-12-2020,Florida,12,1223007,20753
22-12-2020,Georgia,13,579957,10135
22-12-2020,Guam,66,8180,121
22-12-2020,Hawaii,15,20487,280
22-12-2020,Idaho,16,132950,1317
22-12-2020,Illinois,17,913265,16677
22-12-2020,Indiana,18,474797,7581
22-12-2020,Iowa,19,270294,3653
22-12-2020,Kansas,20,208109,2448
22-12-2020,Kentucky,21,250089,2739
22-12-2020,Louisiana,22,290960,7158
22-12-2020,Maine,23,19743,303
22-12-2020,Maryland,24,255666,5519
22-12-2020,Massachusetts,25,331174,11804
22-12-2020,Michigan,26,503497,12333
22-12-2020,Minnesota,27,401070,4955
22-12-2020,Mississippi,28,197691,4490
22-12-2020,Missouri,29,393488,5474
22-12-2020,Montana,30,78017,901
22-12-2020,Nebraska,31,159267,1553
22-12-2020,Nevada,32,207351,2832
22-12-2020,New Hampshire,33,38008,656
22-12-2020,New Jersey,34,442274,18326
22-12-2020,New Mexico,35,132075,2203
22-12-2020,New York,36,871155,36300
22-12-2020,North Carolina,37,491242,6342
22-12-2020,North Dakota,38,90459,1244
22-12-2020,Northern Mariana Islands,69,116,2
22-12-2020,Ohio,39,637032,8252
22-12-2020,Oklahoma,40,265620,2240
22-12-2020,Oregon,41,105091,1382
22-12-2020,Pennsylvania,42,577183,14244
22-12-2020,Puerto Rico,72,103527,1391
22-12-2020,Rhode Island,44,81187,1678
22-12-2020,South Carolina,45,278055,4976
22-12-2020,South Dakota,46,95509,1381
22-12-2020,Tennessee,47,519475,6205
22-12-2020,Texas,48,1630886,26363
22-12-2020,Utah,49,255085,1175
22-12-2020,Vermont,50,6608,112
22-12-2020,Virgin Islands,78,1934,23
22-12-2020,Virginia,51,314481,4705
22-12-2020,Washington,53,232204,3214
22-12-2020,West Virginia,54,74737,1171
22-12-2020,Wisconsin,55,497380,4882
22-12-2020,Wyoming,56,42379,373
23-12-2020,Alabama,1,334569,4587
23-12-2020,Alaska,2,44602,189
23-12-2020,Arizona,4,475706,8184
23-12-2020,Arkansas,5,207941,3376
23-12-2020,California,6,2013298,23633
23-12-2020,Colorado,8,318027,4531
23-12-2020,Connecticut,9,170705,5736
23-12-2020,Delaware,10,52235,872
23-12-2020,District of Columbia,11,27226,751
23-12-2020,Florida,12,1234391,20873
23-12-2020,Georgia,13,587472,10193
23-12-2020,Guam,66,8180,121
23-12-2020,Hawaii,15,20582,283
23-12-2020,Idaho,16,134258,1343
23-12-2020,Illinois,17,919992,16846
23-12-2020,Indiana,18,479476,7645
23-12-2020,Iowa,19,272112,3668
23-12-2020,Kansas,20,212871,2507
23-12-2020,Kentucky,21,252978,2774
23-12-2020,Louisiana,22,293934,7226
23-12-2020,Maine,23,20491,311
23-12-2020,Maryland,24,258129,5568
23-12-2020,Massachusetts,25,335988,11887
23-12-2020,Michigan,26,507291,12405
23-12-2020,Minnesota,27,402578,5030
23-12-2020,Mississippi,28,200325,4533
23-12-2020,Missouri,29,396409,5588
23-12-2020,Montana,30,78591,917
23-12-2020,Nebraska,31,160586,1597
23-12-2020,Nevada,32,210319,2885
23-12-2020,New Hampshire,33,38512,677
23-12-2020,New Jersey,34,447083,18466
23-12-2020,New Mexico,35,133242,2243
23-12-2020,New York,36,882895,36454
23-12-2020,North Carolina,37,497869,6418
23-12-2020,North Dakota,38,90729,1249
23-12-2020,Northern Mariana Islands,69,118,2
23-12-2020,Ohio,39,644822,8361
23-12-2020,Oklahoma,40,269276,2283
23-12-2020,Oregon,41,106020,1409
23-12-2020,Pennsylvania,42,586908,14470
23-12-2020,Puerto Rico,72,104103,1408
23-12-2020,Rhode Island,44,82066,1704
23-12-2020,South Carolina,45,282230,5028
23-12-2020,South Dakota,46,96040,1389
23-12-2020,Tennessee,47,527326,6316
23-12-2020,Texas,48,1651560,26624
23-12-2020,Utah,49,257697,1196
23-12-2020,Vermont,50,6680,117
23-12-2020,Virgin Islands,78,1950,23
23-12-2020,Virginia,51,319133,4760
23-12-2020,Washington,53,234832,3245
23-12-2020,West Virginia,54,75936,1194
23-12-2020,Wisconsin,55,500443,4956
23-12-2020,Wyoming,56,42664,373
24-12-2020,Alabama,1,338801,4676
24-12-2020,Alaska,2,44876,191
24-12-2020,Arizona,4,483502,8301
24-12-2020,Arkansas,5,211145,3406
24-12-2020,California,6,2048014,23944
24-12-2020,Colorado,8,320714,4610
24-12-2020,Connecticut,9,172743,5791
24-12-2020,Delaware,10,53015,888
24-12-2020,District of Columbia,11,27436,756
24-12-2020,Florida,12,1247538,20994
24-12-2020,Georgia,13,597753,10256
24-12-2020,Guam,66,8235,122
24-12-2020,Hawaii,15,20707,283
24-12-2020,Idaho,16,135383,1353
24-12-2020,Illinois,17,926967,16964
24-12-2020,Indiana,18,485681,7730
24-12-2020,Iowa,19,273661,3739
24-12-2020,Kansas,20,212962,2507
24-12-2020,Kentucky,21,253437,2780
24-12-2020,Louisiana,22,296499,7272
24-12-2020,Maine,23,21226,317
24-12-2020,Maryland,24,260994,5627
24-12-2020,Massachusetts,25,341925,11963
24-12-2020,Michigan,26,507545,12406
24-12-2020,Minnesota,27,404462,5109
24-12-2020,Mississippi,28,202651,4556
24-12-2020,Missouri,29,399528,5627
24-12-2020,Montana,30,79066,918
24-12-2020,Nebraska,31,161338,1601
24-12-2020,Nevada,32,212662,2926
24-12-2020,New Hampshire,33,38902,690
24-12-2020,New Jersey,34,451787,18544
24-12-2020,New Mexico,35,135166,2272
24-12-2020,New York,36,896242,36604
24-12-2020,North Carolina,37,498005,6420
24-12-2020,North Dakota,38,90955,1267
24-12-2020,Northern Mariana Islands,69,118,2
24-12-2020,Ohio,39,653650,8456
24-12-2020,Oklahoma,40,272553,2328
24-12-2020,Oregon,41,106822,1417
24-12-2020,Pennsylvania,42,596122,14759
24-12-2020,Puerto Rico,72,104423,1423
24-12-2020,Rhode Island,44,82066,1704
24-12-2020,South Carolina,45,285028,5043
24-12-2020,South Dakota,46,96546,1430
24-12-2020,Tennessee,47,532375,6367
24-12-2020,Texas,48,1659551,26879
24-12-2020,Utah,49,260589,1205
24-12-2020,Vermont,50,6781,120
24-12-2020,Virgin Islands,78,1967,23
24-12-2020,Virginia,51,323915,4791
24-12-2020,Washington,53,237269,3268
24-12-2020,West Virginia,54,77239,1228
24-12-2020,Wisconsin,55,503706,5022
24-12-2020,Wyoming,56,42664,373
25-12-2020,Alabama,1,342426,4680
25-12-2020,Alaska,2,44876,191
25-12-2020,Arizona,4,486993,8409
25-12-2020,Arkansas,5,213267,3438
25-12-2020,California,6,2064763,23964
25-12-2020,Colorado,8,323329,4631
25-12-2020,Connecticut,9,172743,5791
25-12-2020,Delaware,10,53653,891
25-12-2020,District of Columbia,11,27436,756
25-12-2020,Florida,12,1247538,20994
25-12-2020,Georgia,13,603246,10303
25-12-2020,Guam,66,8237,122
25-12-2020,Hawaii,15,20861,283
25-12-2020,Idaho,16,135383,1353
25-12-2020,Illinois,17,932427,17155
25-12-2020,Indiana,18,491125,7770
25-12-2020,Iowa,19,274266,3744
25-12-2020,Kansas,20,213076,2507
25-12-2020,Kentucky,21,253824,2782
25-12-2020,Louisiana,22,296499,7272
25-12-2020,Maine,23,21547,319
25-12-2020,Maryland,24,263326,5659
25-12-2020,Massachusetts,25,341925,11963
25-12-2020,Michigan,26,507687,12406
25-12-2020,Minnesota,27,404462,5109
25-12-2020,Mississippi,28,204178,4562
25-12-2020,Missouri,29,400714,5633
25-12-2020,Montana,30,79066,918
25-12-2020,Nebraska,31,161960,1594
25-12-2020,Nevada,32,214077,2943
25-12-2020,New Hampshire,33,38902,690
25-12-2020,New Jersey,34,456847,18595
25-12-2020,New Mexico,35,136622,2309
25-12-2020,New York,36,909123,36739
25-12-2020,North Carolina,37,498005,6420
25-12-2020,North Dakota,38,91229,1271
25-12-2020,Northern Mariana Islands,69,118,2
25-12-2020,Ohio,39,653650,8456
25-12-2020,Oklahoma,40,272553,2328
25-12-2020,Oregon,41,107833,1431
25-12-2020,Pennsylvania,42,602605,14892
25-12-2020,Puerto Rico,72,105039,1432
25-12-2020,Rhode Island,44,82066,1704
25-12-2020,South Carolina,45,285028,5043
25-12-2020,South Dakota,46,96546,1430
25-12-2020,Tennessee,47,541267,6367
25-12-2020,Texas,48,1661619,27042
25-12-2020,Utah,49,260589,1205
25-12-2020,Vermont,50,6781,120
25-12-2020,Virgin Islands,78,1979,23
25-12-2020,Virginia,51,327993,4820
25-12-2020,Washington,53,237689,3268
25-12-2020,West Virginia,54,78836,1247
25-12-2020,Wisconsin,55,505345,5028
25-12-2020,Wyoming,56,42664,373
26-12-2020,Alabama,1,343458,4685
26-12-2020,Alaska,2,45247,192
26-12-2020,Arizona,4,493277,8424
26-12-2020,Arkansas,5,213969,3441
26-12-2020,California,6,2129749,24221
26-12-2020,Colorado,8,324869,4652
26-12-2020,Connecticut,9,172743,5791
26-12-2020,Delaware,10,54473,895
26-12-2020,District of Columbia,11,27710,762
26-12-2020,Florida,12,1264580,21134
26-12-2020,Georgia,13,607133,10352
26-12-2020,Guam,66,8238,122
26-12-2020,Hawaii,15,20970,283
26-12-2020,Idaho,16,135886,1357
26-12-2020,Illinois,17,935849,17225
26-12-2020,Indiana,18,494967,7801
26-12-2020,Iowa,19,274793,3744
26-12-2020,Kansas,20,213091,2507
26-12-2020,Kentucky,21,257453,2821
26-12-2020,Louisiana,22,296499,7272
26-12-2020,Maine,23,21547,319
26-12-2020,Maryland,24,265606,5680
26-12-2020,Massachusetts,25,349602,12010
26-12-2020,Michigan,26,515022,12680
26-12-2020,Minnesota,27,406604,5166
26-12-2020,Mississippi,28,205023,4565
26-12-2020,Missouri,29,402344,5642
26-12-2020,Montana,30,79521,919
26-12-2020,Nebraska,31,162272,1595
26-12-2020,Nevada,32,216329,2951
26-12-2020,New Hampshire,33,39933,701
26-12-2020,New Jersey,34,460846,18613
26-12-2020,New Mexico,35,137227,2318
26-12-2020,New York,36,920171,36870
26-12-2020,North Carolina,37,514724,6574
26-12-2020,North Dakota,38,91362,1271
26-12-2020,Northern Mariana Islands,69,122,2
26-12-2020,Ohio,39,664668,8476
26-12-2020,Oklahoma,40,276508,2357
26-12-2020,Oregon,41,108348,1431
26-12-2020,Pennsylvania,42,609682,14915
26-12-2020,Puerto Rico,72,106058,1432
26-12-2020,Rhode Island,44,82066,1704
26-12-2020,South Carolina,45,288892,5124
26-12-2020,South Dakota,46,96963,1446
26-12-2020,Tennessee,47,546245,6382
26-12-2020,Texas,48,1667352,27062
26-12-2020,Utah,49,264078,1212
26-12-2020,Vermont,50,6966,121
26-12-2020,Virgin Islands,78,1979,23
26-12-2020,Virginia,51,329577,4840
26-12-2020,Washington,53,240763,3283
26-12-2020,West Virginia,54,80177,1253
26-12-2020,Wisconsin,55,506022,5032
26-12-2020,Wyoming,56,43146,373
27-12-2020,Alabama,1,345628,4691
27-12-2020,Alaska,2,45547,192
27-12-2020,Arizona,4,494489,8427
27-12-2020,Arkansas,5,214877,3482
27-12-2020,California,6,2167303,24283
27-12-2020,Colorado,8,326276,4660
27-12-2020,Connecticut,9,172743,5791
27-12-2020,Delaware,10,55057,897
27-12-2020,District of Columbia,11,28202,768
27-12-2020,Florida,12,1271971,21211
27-12-2020,Georgia,13,610574,10356
27-12-2020,Guam,66,8239,122
27-12-2020,Hawaii,15,21064,283
27-12-2020,Idaho,16,136281,1357
27-12-2020,Illinois,17,939671,17336
27-12-2020,Indiana,18,496795,7843
27-12-2020,Iowa,19,275299,3745
27-12-2020,Kansas,20,213173,2507
27-12-2020,Kentucky,21,258820,2845
27-12-2020,Louisiana,22,299722,7291
27-12-2020,Maine,23,21880,323
27-12-2020,Maryland,24,267455,5712
27-12-2020,Massachusetts,25,352736,12110
27-12-2020,Michigan,26,515114,12680
27-12-2020,Minnesota,27,409120,5206
27-12-2020,Mississippi,28,206388,4606
27-12-2020,Missouri,29,404201,5656
27-12-2020,Montana,30,79780,924
27-12-2020,Nebraska,31,162886,1595
27-12-2020,Nevada,32,217653,2965
27-12-2020,New Hampshire,33,40809,708
27-12-2020,New Jersey,34,463166,18630
27-12-2020,New Mexico,35,137968,2348
27-12-2020,New York,36,928376,37000
27-12-2020,North Carolina,37,517449,6592
27-12-2020,North Dakota,38,91472,1273
27-12-2020,Northern Mariana Islands,69,122,2
27-12-2020,Ohio,39,670525,8509
27-12-2020,Oklahoma,40,279139,2370
27-12-2020,Oregon,41,109734,1436
27-12-2020,Pennsylvania,42,614303,15040
27-12-2020,Puerto Rico,72,106842,1445
27-12-2020,Rhode Island,44,82066,1704
27-12-2020,South Carolina,45,296179,5155
27-12-2020,South Dakota,46,97390,1446
27-12-2020,Tennessee,47,549299,6451
27-12-2020,Texas,48,1690021,27110
27-12-2020,Utah,49,264874,1214
27-12-2020,Vermont,50,7029,127
27-12-2020,Virgin Islands,78,1979,23
27-12-2020,Virginia,51,333576,4854
27-12-2020,Washington,53,241036,3283
27-12-2020,West Virginia,54,80710,1254
27-12-2020,Wisconsin,55,508580,5042
27-12-2020,Wyoming,56,43200,373
28-12-2020,Alabama,1,347897,4712
28-12-2020,Alaska,2,45674,192
28-12-2020,Arizona,4,504616,8469
28-12-2020,Arkansas,5,216528,3537
28-12-2020,California,6,2209024,24529
28-12-2020,Colorado,8,328249,4699
28-12-2020,Connecticut,9,181200,5904
28-12-2020,Delaware,10,55488,898
28-12-2020,District of Columbia,11,28342,771
28-12-2020,Florida,12,1280169,21307
28-12-2020,Georgia,13,614716,10363
28-12-2020,Guam,66,8250,122
28-12-2020,Hawaii,15,21109,283
28-12-2020,Idaho,16,137449,1381
28-12-2020,Illinois,17,944402,17476
28-12-2020,Indiana,18,499256,7886
28-12-2020,Iowa,19,276649,3745
28-12-2020,Kansas,20,219095,2548
28-12-2020,Kentucky,21,261009,2871
28-12-2020,Louisiana,22,300539,7336
28-12-2020,Maine,23,22319,326
28-12-2020,Maryland,24,269442,5740
28-12-2020,Massachusetts,25,356934,12158
28-12-2020,Michigan,26,518788,12744
28-12-2020,Minnesota,27,410197,5219
28-12-2020,Mississippi,28,208089,4634
28-12-2020,Missouri,29,407193,5668
28-12-2020,Montana,30,80080,927
28-12-2020,Nebraska,31,163903,1625
28-12-2020,Nevada,32,218653,2973
28-12-2020,New Hampshire,33,41670,715
28-12-2020,New Jersey,34,465910,18651
28-12-2020,New Mexico,35,138659,2384
28-12-2020,New York,36,938710,37118
28-12-2020,North Carolina,37,521990,6601
28-12-2020,North Dakota,38,91565,1277
28-12-2020,Northern Mariana Islands,69,122,2
28-12-2020,Ohio,39,675044,8571
28-12-2020,Oklahoma,40,282587,2383
28-12-2020,Oregon,41,110303,1438
28-12-2020,Pennsylvania,42,619425,15114
28-12-2020,Puerto Rico,72,107273,1456
28-12-2020,Rhode Island,44,85602,1742
28-12-2020,South Carolina,45,298050,5173
28-12-2020,South Dakota,46,97658,1446
28-12-2020,Tennessee,47,552794,6524
28-12-2020,Texas,48,1710489,27245
28-12-2020,Utah,49,266590,1223
28-12-2020,Vermont,50,7120,129
28-12-2020,Virgin Islands,78,1979,23
28-12-2020,Virginia,51,336175,4861
28-12-2020,Washington,53,243547,3300
28-12-2020,West Virginia,54,81436,1263
28-12-2020,Wisconsin,55,510137,5065
28-12-2020,Wyoming,56,43704,405
29-12-2020,Alabama,1,351804,4737
29-12-2020,Alaska,2,45856,193
29-12-2020,Arizona,4,510548,8647
29-12-2020,Arkansas,5,219246,3603
29-12-2020,California,6,2243191,24954
29-12-2020,Colorado,8,330118,4758
29-12-2020,Connecticut,9,181967,5924
29-12-2020,Delaware,10,56189,898
29-12-2020,District of Columbia,11,28535,775
29-12-2020,Florida,12,1292244,21408
29-12-2020,Georgia,13,623901,10439
29-12-2020,Guam,66,8262,122
29-12-2020,Hawaii,15,21180,283
29-12-2020,Idaho,16,138909,1396
29-12-2020,Illinois,17,950122,17606
29-12-2020,Indiana,18,503242,8051
29-12-2020,Iowa,19,278310,3812
29-12-2020,Kansas,20,219415,2548
29-12-2020,Kentucky,21,264150,2903
29-12-2020,Louisiana,22,304485,7397
29-12-2020,Maine,23,22909,333
29-12-2020,Maryland,24,271267,5803
29-12-2020,Massachusetts,25,361079,12218
29-12-2020,Michigan,26,522563,12956
29-12-2020,Minnesota,27,411169,5255
29-12-2020,Mississippi,28,210032,4719
29-12-2020,Missouri,29,410334,5766
29-12-2020,Montana,30,80516,939
29-12-2020,Nebraska,31,164892,1641
29-12-2020,Nevada,32,220378,3035
29-12-2020,New Hampshire,33,42697,735
29-12-2020,New Jersey,34,469567,18777
29-12-2020,New Mexico,35,139908,2405
29-12-2020,New York,36,950730,37256
29-12-2020,North Carolina,37,526439,6630
29-12-2020,North Dakota,38,91836,1283
29-12-2020,Northern Mariana Islands,69,122,2
29-12-2020,Ohio,39,682570,8722
29-12-2020,Oklahoma,40,283781,2405
29-12-2020,Oregon,41,111258,1457
29-12-2020,Pennsylvania,42,628083,15389
29-12-2020,Puerto Rico,72,109405,1460
29-12-2020,Rhode Island,44,86789,1760
29-12-2020,South Carolina,45,300602,5198
29-12-2020,South Dakota,46,98158,1446
29-12-2020,Tennessee,47,557554,6647
29-12-2020,Texas,48,1734268,27499
29-12-2020,Utah,49,269326,1238
29-12-2020,Vermont,50,7202,130
29-12-2020,Virgin Islands,78,1979,23
29-12-2020,Virginia,51,340297,4920
29-12-2020,Washington,53,245692,3433
29-12-2020,West Virginia,54,82773,1284
29-12-2020,Wisconsin,55,513056,5157
29-12-2020,Wyoming,56,43923,405
30-12-2020,Alabama,1,356820,4774
30-12-2020,Alaska,2,46241,195
30-12-2020,Arizona,4,515366,8726
30-12-2020,Arkansas,5,222430,3637
30-12-2020,California,6,2275565,25391
30-12-2020,Colorado,8,332686,4822
30-12-2020,Connecticut,9,183663,5964
30-12-2020,Delaware,10,56596,921
30-12-2020,District of Columbia,11,28758,780
30-12-2020,Florida,12,1306115,21545
30-12-2020,Georgia,13,632861,10503
30-12-2020,Guam,66,8277,122
30-12-2020,Hawaii,15,21284,283
30-12-2020,Idaho,16,140150,1409
30-12-2020,Illinois,17,957853,17813
30-12-2020,Indiana,18,507979,8160
30-12-2020,Iowa,19,280067,3822
30-12-2020,Kansas,20,225361,2741
30-12-2020,Kentucky,21,267990,2943
30-12-2020,Louisiana,22,311229,7448
30-12-2020,Maine,23,23499,334
30-12-2020,Maryland,24,273881,5848
30-12-2020,Massachusetts,25,367918,12338
30-12-2020,Michigan,26,526401,13008
30-12-2020,Minnesota,27,413166,5321
30-12-2020,Mississippi,28,213055,4747
30-12-2020,Missouri,29,413764,5846
30-12-2020,Montana,30,81352,950
30-12-2020,Nebraska,31,166385,1651
30-12-2020,Nevada,32,223033,3081
30-12-2020,New Hampshire,33,43242,741
30-12-2020,New Jersey,34,474285,18952
30-12-2020,New Mexico,35,141219,2438
30-12-2020,New York,36,963647,37412
30-12-2020,North Carolina,37,535120,6780
30-12-2020,North Dakota,38,92208,1289
30-12-2020,Northern Mariana Islands,69,122,2
30-12-2020,Ohio,39,690748,8855
30-12-2020,Oklahoma,40,287030,2453
30-12-2020,Oregon,41,112301,1478
30-12-2020,Pennsylvania,42,636710,15718
30-12-2020,Puerto Rico,72,109503,1484
30-12-2020,Rhode Island,44,87949,1777
30-12-2020,South Carolina,45,303475,5249
30-12-2020,South Dakota,46,98720,1464
30-12-2020,Tennessee,47,566457,6748
30-12-2020,Texas,48,1753686,27821
30-12-2020,Utah,49,271940,1259
30-12-2020,Vermont,50,7276,134
30-12-2020,Virgin Islands,78,2010,23
30-12-2020,Virginia,51,344345,4984
30-12-2020,Washington,53,247455,3486
30-12-2020,West Virginia,54,84225,1318
30-12-2020,Wisconsin,55,516226,5195
30-12-2020,Wyoming,56,44133,405
31-12-2020,Alabama,1,361226,4827
31-12-2020,Alaska,2,46740,198
31-12-2020,Arizona,4,523829,8879
31-12-2020,Arkansas,5,225138,3676
